2.66,49.26
2.66,49.25
2.67,49.25
2.68,49.25
2.85,49.24
2.86,49.24
3.02,49.23
3.16,49.22
3.29,49.19
3.45,49.14
3.46,49.14
3.47,49.14
3.63,49.10
3.78,49.06
3.79,49.05
3.80,49.05
3.97,49.01
3.97,49.01
4.15,48.97
4.15,48.97
4.32,48.93
4.32,48.93
4.33,48.93
4.34,48.93
4.35,48.93
4.36,48.93
4.36,48.93
4.37,48.92
4.54,48.92
4.68,48.89
4.69,48.89
4.70,48.89
4.70,48.89
4.71,48.89
4.88,48.88
4.88,48.88
4.89,48.88
4.90,48.88
4.90,48.88
5.04,48.89
5.20,48.88
5.21,48.88
5.21,48.88
5.22,48.88
5.23,48.88
5.24,48.88
5.24,48.88
5.41,48.90
5.57,48.91
5.58,48.91
5.59,48.91
5.59,48.91
5.60,48.91
5.61,48.92
5.62,48.92
5.77,48.95
5.91,48.96
6.06,48.96
6.07,48.96
6.07,48.96
6.08,48.96
6.09,48.96
6.10,48.96
6.10,48.96
6.11,48.96
6.28,48.98
6.45,49.00
6.61,49.01
6.62,49.01
6.63,49.01
6.78,49.03
6.79,49.03
6.80,49.03
6.80,49.03
6.81,49.04
6.82,49.04
6.97,49.07
6.98,49.07
6.98,49.08
6.99,49.08
7.00,49.08
7.01,49.08
7.02,49.09
7.18,49.16
7.33,49.21
7.33,49.22
7.49,49.28
7.50,49.29
7.64,49.35
7.78,49.42
7.90,49.44
8.05,49.47
8.05,49.47
8.21,49.51
8.22,49.51
8.23,49.51
8.24,49.52
8.25,49.52
8.40,49.57
8.41,49.58
8.42,49.58
8.43,49.58
8.43,49.58
8.59,49.66
8.59,49.66
8.76,49.74
8.76,49.74
8.91,49.81
9.04,49.87
9.15,49.91
9.31,49.94
9.32,49.94
9.33,49.94
9.34,49.94
9.50,49.98
9.51,49.99
9.52,49.99
9.65,50.03
9.78,50.04
9.79,50.05
9.80,50.05
9.97,50.08
9.98,50.08
9.98,50.08
9.99,50.08
10.00,50.08
10.00,50.09
10.16,50.13
10.31,50.17
10.47,50.21
10.47,50.21
10.62,50.24
10.78,50.27
10.92,50.29
11.06,50.30
11.22,50.29
11.22,50.29
11.23,50.29
11.24,50.29
11.25,50.29
11.26,50.29
11.40,50.31
11.53,50.30
11.53,50.30
11.54,50.30
11.55,50.30
11.56,50.30
11.57,50.30
11.57,50.30
11.58,50.30
11.59,50.30
11.60,50.30
11.76,50.33
11.77,50.33
11.78,50.33
11.79,50.34
11.79,50.34
11.80,50.34
11.81,50.34
11.81,50.34
11.82,50.35
11.98,50.41
11.98,50.41
11.99,50.41
12.00,50.42
12.00,50.42
12.01,50.43
12.02,50.43
12.02,50.43
12.03,50.44
12.04,50.44
12.04,50.45
12.05,50.45
12.06,50.46
12.06,50.46
12.07,50.47
12.07,50.47
12.08,50.48
12.08,50.48
12.09,50.49
12.09,50.49
12.10,50.50
12.10,50.51
12.11,50.51
12.11,50.52
12.12,50.53
12.12,50.53
12.13,50.54
12.13,50.55
12.13,50.55
12.14,50.56
12.14,50.57
12.14,50.57
12.15,50.58
12.15,50.59
12.15,50.60
12.15,50.60
12.16,50.61
12.16,50.62
12.16,50.62
12.16,50.63
12.16,50.64
12.16,50.65
12.16,50.66
12.16,50.66
12.16,50.67
12.17,50.68
12.17,50.69
12.17,50.69
12.16,50.70
12.16,50.71
12.16,50.72
12.16,50.72
